"","cert","numemp","asset","RBCT2"
"8078",32599,96,287078,2014
"8079",30025,198,561290,3904
"8080",33781,659,1653063,0
"8081",4317,46,110445,777.26
"8082",26817,16,28612,278.86
"8083",14662,36,74953,547.27
"8084",28599,60,218941,313
"8085",27502,28,56493,500.7
"8086",31123,6,29932,100
"8087",29806,143,388449,3022
"8088",20628,56,75293,674.57
"8089",33307,9,15438,77
"8090",27397,41,52006,366.41
"8091",10435,17,20388,118
"8092",23086,85,147045,1594.92
"8093",30396,16,58779,180
"8094",8871,76,91051,651.41
"8095",14758,19,21572,241.26
"8096",24744,11,15893,73
"8097",21543,24,31844,137.35
"8098",22753,27,34362,186.06
"8099",16913,27,40392,199.09
"8100",33116,10,19676,83
"8101",26437,11,20482,82
"8102",26855,16,19307,78.7
"8103",23800,21,29756,153
"8104",22100,100,185654,508
"8105",23585,23,30912,202
"8106",29237,30,227208,1509.91
"8107",17325,85,99778,550
"8108",16042,60,386445,2817.57
"8109",7319,1145,3424048,18558.87
"8110",17800,89,107561,694.57
"8111",17625,87,153396,1277.98
"8112",6775,84,143675,1204.14
"8113",17843,104,214647,1574
"8114",12658,219,395852,2874.14
"8115",2451,62,120608,989.45
"8116",6796,49,106701,833.74
"8117",9027,40,96155,716.6
"8118",840,839,1516565,13091.76
"8119",20793,52,65026,1002.94
"8120",11416,10,18696,116
"8121",10380,17,56075,458.1
"8122",18329,239,347474,2880
"8123",204,43,74725,485.06
"8124",12944,96,134935,611
"8125",22980,144,184782,1536
"8126",30696,29,151152,653
"8127",90261,28,82543,549
"8128",3375,41,62179,360
"8129",27116,29,66181,506
"8130",17701,9,19063,145.74
"8131",32009,8,28778,87
"8132",23007,40,50917,383.73
"8133",19118,9,12783,60.88
"8134",31469,226,523361,2109
"8135",28866,111,485777,2002
"8136",9082,87,177308,890
"8137",1388,6,14895,145.74
"8138",713,61,109143,789.28
"8139",4487,21,78456,154
"8140",28356,34,71169,215
"8141",1952,16,29455,153
"8142",27172,26,46703,379
"8143",29665,82,188088,595
"8144",16128,9,19950,193.15
"8145",1837,23,58348,295
"8146",15977,52,128120,295
"8147",17899,36,62448,309.37
"8148",15978,50,112107,348
"8149",33450,24,43103,292
"8150",27989,12,99284,132
"8151",29738,150,263527,500
"8152",23996,22,38478,335.7
"8153",22650,221,439972,2527.67
"8154",1926,30,44840,187
"8155",13112,63,109300,842
"8156",27955,11,23386,12
"8157",13664,10,24594,196.59
"8158",9672,17,27242,170
"8159",9719,89,163213,1113
"8160",20145,28,44398,318
"8161",9260,89,131625,1124.92
"8162",1654,71,95328,559
"8163",16924,77,163300,1553.21
"8164",28277,35,135335,274
"8165",22017,90,140888,1017
"8166",14040,166,500438,3903.63
"8167",20019,23,49383,334
"8168",32736,10,24040,222.65
"8169",19340,19,30001,181
"8170",15707,22,27314,148
"8171",33294,24,44821,271
"8172",25069,28,45147,402.85
"8173",25087,22,43847,404.5
"8174",20774,47,74318,635
"8175",23319,81,219773,2337.63
"8176",25064,195,168026,1239.04
"8177",23780,146,185659,1641.17
"8178",26299,61,178262,691
"8179",2618,45,92218,724.24
"8180",27346,44,111448,810
"8181",32641,434,1552255,3935
"8182",18777,19,46857,118
"8183",27090,24,34479,319.76
"8184",27415,9,60567,660.44
"8185",24183,75,160549,1722.47
"8186",1544,513,1011636,9745.51
"8187",23263,53,73248,732.84
"8188",13904,92,126080,634
"8189",30067,4,19259,103
"8190",14522,22,46173,189.39
"8191",19350,5,6546,48
"8192",30013,97,290354,1475
"8193",33752,13,40882,0
"8194",21051,55,95042,568
"8195",32338,33,119875,893
"8196",23632,50,72041,626.1
"8197",32086,83,156322,1094
"8198",12103,11,23513,113
"8199",3646,151,277795,1848.25
"8200",30524,270,674497,5334
"8201",17563,61,88133,650.41
"8202",29932,14,53563,129
"8203",15116,6,18619,98.36
"8204",14492,24,55795,348.44
"8205",13990,9,15808,118
"8206",32226,16,94562,455
"8207",17599,72,145665,878
"8208",16301,12,18045,77
"8209",30579,85,394807,2118
"8210",20448,41,36052,251.21
"8211",33756,59,158629,1329
"8212",30386,4,14717,5
"8213",26289,26,49064,235.86
"8214",33791,11,10328,0
"8215",23415,31,52042,475.04
"8216",24763,21,36321,179
"8217",18001,11,25493,191
"8218",22508,10,12999,90.81
"8219",29676,13,42294,127
"8220",33126,17,40639,309
"8221",32217,58,39581,302
"8222",12680,16,19572,103.38
"8223",19783,124,162833,1011.89
"8224",26218,100,236070,2076.68
"8225",26626,30,57613,529.88
"8226",25900,13,21352,144.13
"8227",33480,13,36358,291
"8228",26706,16,20035,45
"8229",18807,73,145172,1336.49
"8230",16935,96,238758,2269.34
"8231",25757,91,178076,491
"8232",19381,23,32140,189
"8233",19294,29,37665,183.75
"8234",8851,9,15029,79
"8235",28235,111,197281,1465
"8236",18532,118,232997,2169.51
"8237",21207,39,62355,365.54
"8238",3365,117,265422,1183
"8239",30237,237,888699,5999.75
"8240",32538,25,38809,247
"8241",32246,66,126484,934.58
"8242",32799,14,42071,271
"8243",19008,112,348814,2361
"8244",33598,9,14952,39
"8245",27603,16,29488,116
"8246",32458,12,29548,239
"8247",26788,16,21575,85
"8248",14134,86,212064,1481.13
"8249",30869,19,74131,156
"8250",22359,109,237390,1521
"8251",33576,14,24866,171
"8252",32919,47,92487,615.38
"8253",28673,81,233687,1615
"8254",12609,32,54081,287.32
"8255",24303,26,43868,307.02
"8256",15980,234,636500,4754.62
"8257",27600,21,39827,226
"8258",68,16,25526,102
"8259",26805,59,68217,541
"8260",26751,30,26927,154
"8261",11035,119,265221,1387
"8262",18132,40,109636,575.82
"8263",29582,11,41864,260
"8264",15030,67,75182,640.61
"8265",27870,69,207423,1111
"8266",19430,12,23295,56
"8267",30775,30,77655,150
"8268",19880,53,175020,1486.5
"8269",15441,21,39279,166
"8270",11412,31,57787,472.89
"8271",23745,12,19965,161.09
"8272",8329,18,40848,286
"8273",8047,45,64715,460.53
"8274",6176,22,97055,628.27
"8275",31456,6,19754,103
"8276",14874,175,304087,2779.76
"8277",23543,52,85806,836.94
"8278",21945,160,260196,1539
"8279",33806,18,31959,35
"8280",26563,20,33821,258.4
"8281",27554,34,50434,314
"8282",7533,100,154495,1322.44
"8283",30179,182,591509,1974
"8284",463,192,348095,2071.69
"8285",7712,468,966698,7260
"8286",30032,36,94086,187
"8287",27517,22,48927,405
"8288",29480,44,153869,831
"8289",27671,9,41737,311
"8290",22336,38,46469,443
"8291",90208,49,148080,1020
"8292",32288,8,55131,156
"8293",27334,2241,5832331,52178.38
"8294",12852,36,123979,935.75
"8295",22756,15,38235,341.78
"8296",29863,52,178195,515
"8297",90171,88,172389,1484.1
"8298",10436,10,38527,274.5
"8299",18569,55,148646,1215.48
"8300",444,25,66413,482.01
"8301",5766,114,187458,1134
"8302",12271,9,16229,78.35
"8303",1474,41,107877,703.03
"8304",1562,13,21656,197.22
"8305",15216,27,35427,322.52
"8306",24140,25,32239,168.74
"8307",9489,20,32222,255.64
"8308",9308,18,36452,157
"8309",12230,36,71472,495
"8310",11422,41,85251,531.81
"8311",33500,16,25622,55
"8312",16498,38,66836,547.51
"8313",20928,20,29723,246.25
"8314",5956,93,163069,1467.4
"8315",9328,8,9159,58.08
"8316",2320,17,24165,156.39
"8317",9493,43,81492,556.03
"8318",9366,41,88647,692.87
"8319",25720,12,13358,104.28
"8320",25795,35,74006,428
"8321",17799,31,41422,151
"8322",13094,220,350280,2498.24
"8323",8129,25,45937,343.48
"8324",1475,25,41178,250.57
"8325",8525,43,112707,554.52
"8326",12438,8,21170,72.63
"8327",8117,70,140250,1112
"8328",18311,141,182770,1102.36
"8329",17320,47,81413,600
"8330",87,13,28155,222.08
"8331",16265,23,43411,328
"8332",18662,27,28835,298.58
"8333",8382,17,31515,212.36
"8334",8412,42,104166,603
"8335",1365,30,54715,430.59
"8336",269,86,142620,873.43
"8337",2331,9,19812,73
"8338",5622,56,177191,936
"8339",9088,19,50821,177
"8340",8903,41,82768,640
"8341",20281,39,75227,607.24
"8342",23090,20,30450,299.36
"8343",27263,40,70283,544.39
"8344",14636,10,21485,153.28
"8345",19443,21,43743,236
"8346",14643,13,22729,81
"8347",9028,44,63438,449.31
"8348",18727,16,38103,216.62
"8349",10192,36,84254,665.8
"8350",22537,52,68094,624.87
"8351",22371,121,285938,1441
"8352",26941,12,17406,132.95
"8353",10730,16,24744,107.86
"8354",26733,36,70121,547.63
"8355",13879,120,202159,1684.14
"8356",21692,15,32118,123
"8357",1730,17,44034,318.61
"8358",15792,7,10749,81.74
"8359",18566,46,79409,577.5
"8360",12885,59,107299,725
"8361",130,330,549923,2468.97
"8362",19624,30,44463,326.78
"8363",19105,6,11729,74.31
"8364",1089,54,83429,626.28
"8365",14876,55,175526,1457
"8366",33541,19,54958,425
"8367",6038,34,54706,430.98
"8368",21563,11,21210,133.91
"8369",20250,7,7055,40.37
"8370",1650,31,33353,264.13
"8371",8134,19,31459,236.76
"8372",6027,96,278468,777
"8373",25860,39,54958,474.81
"8374",22394,18,29141,215.64
"8375",13994,88,156296,1192.71
"8376",15415,12,27861,196.74
"8377",29523,87,246365,1909
"8378",20619,100,136367,1108.14
"8379",27345,18,32039,269.72
"8380",761,75,145425,856.06
"8381",28200,8,24456,52
"8382",31472,3,7947,5
"8383",8766,48,97585,762.77
"8384",53,21,32437,171
"8385",70,17,23426,140
"8386",30110,19,78948,68
"8387",28104,24,37045,56
"8388",29703,16,72340,123
"8389",30435,159,341733,0
"8390",28505,29,219106,95
"8391",29861,30,89710,550
"8392",31149,28,83239,268
"8393",32620,150,336857,2115
"8394",29789,68,246677,790
"8395",8787,33,43602,303.67
"8396",32167,196,397318,2288
"8397",18409,894,2057563,18989.85
"8398",27707,65,171562,665
"8399",27233,14,27972,136
"8400",12846,62,85888,637.83
"8401",25163,8,7328,59.26
"8402",24707,14,12529,92
"8403",22211,40,35700,100
"8404",26231,8,8306,79.75
"8405",22712,26,32334,224
"8406",3101,65,110772,551
"8407",4751,65,98749,444
"8408",7766,149,319718,2705.52
"8409",18147,19,27731,125.03
"8410",926,51,109761,524.74
"8411",18885,25,73529,349
"8412",26687,40,53792,321.55
"8413",7514,61,135299,1036.25
"8414",27398,44,48354,217
"8415",30065,10,45904,77
"8416",30889,5,15606,30
"8417",29975,18,52664,0
"8418",29813,11,71499,50
"8419",28273,181,325440,2207
"8420",23464,265,896805,5321
"8421",16363,11,24869,151
"8422",30023,53,171619,344
"8423",90213,130,437420,2366
"8424",225,5,8060,33
"8425",14868,12,27792,195
"8426",5818,9,24511,147
"8427",30609,15,43015,187
"8428",15264,16,44481,307.57
"8429",28148,40,101660,682
"8430",28817,50,101074,391
"8431",9679,25,30540,166.91
"8432",12218,12,27881,199.83
"8433",11767,10,40576,180
"8434",12814,34,74961,584
"8435",15939,7,28951,69
"8436",10927,30,77796,563.4
"8437",27123,36,79073,671.9
"8438",23678,12,19872,175.43
"8439",23420,29,46268,270.1
"8440",6158,127,154156,1103
"8441",9002,10,35098,307.77
"8442",9950,6,9802,87.19
"8443",10345,12,20139,109.48
"8444",14939,56,138212,603.89
"8445",13196,14,29401,180.49
"8446",19794,16,22575,143
"8447",8714,12,32134,205
"8448",13992,6,15895,59
"8449",26911,16,29951,204.64
"8450",25681,12,11890,101.24
"8451",17138,14,18629,88.4
"8452",19786,8,12275,93.84
"8453",18900,12,11567,75.69
"8454",17497,10,18703,133
"8455",19604,19,28386,275.15
"8456",1135,24,59041,305
"8457",21152,8,16781,108
"8458",10075,7,15554,111.59
"8459",12197,8,14374,90
"8460",197,20,48176,377.75
"8461",16845,43,60227,545.6
"8462",10719,26,79873,413.83
"8463",1923,6,12945,87
"8464",10834,21,61156,391.43
"8465",15165,20,38944,284
"8466",1100,21,54393,460
"8467",1905,15,27992,268.23
"8468",10250,8,23882,119.85
"8469",9774,11,35082,261.49
"8470",8840,9,14978,116.3
"8471",17174,5,8518,65.9
"8472",9882,58,48745,242
"8473",27148,5,21165,44
"8474",13151,59,125317,835
"8475",14692,10,32466,174
"8476",11351,5,10826,70.54
"8477",13113,28,91573,255
"8478",13126,62,114034,662
"8479",14168,47,118642,820
"8480",16044,538,1737576,14934
"8481",14326,11,43794,324.98
"8482",10888,28,65750,458
"8483",12873,21,26797,233.91
"8484",1389,7,10980,67
"8485",8544,25,57748,396
"8486",27747,148,325563,1467
"8487",28855,72,167468,847
"8488",28627,22,87338,300
"8489",28189,12,36969,50
"8490",28934,19,156075,1439
"8491",30281,16,26931,165
"8492",27624,68,265673,592
"8493",11424,16,29180,216.18
"8494",30149,11,68643,10
"8495",245,29,68884,446
"8496",12624,19,47097,402.78
"8497",29384,20,73883,0
"8498",10829,13,48972,239
"8499",18016,111,273299,2028
"8500",13831,10,18318,118.8
"8501",14058,7,11839,84.59
"8502",20151,95,168365,1292.47
"8503",18841,55,100443,622.97
"8504",41,46,67456,375
"8505",5722,10,24843,112.33
"8506",29995,45,159875,394
"8507",22480,27,43813,326.27
"8508",31089,15,35661,77
"8509",27619,105,604691,1000
"8510",33703,115,335240,0
"8511",8456,280,394323,3507.01
"8512",27608,15,19912,196.8
"8513",12519,65,115953,719.65
"8514",13030,7,17032,132.44
"8515",5628,19,36615,220
"8516",4407,16,31243,231.58
"8517",21007,31,82366,486
"8518",1527,27,67706,392
"8519",26379,45,65837,555.78
"8520",2720,203,542920,4979.48
"8521",26590,8,52465,211
"8522",9100,36,90653,763
"8523",15014,8,11381,85.99
"8524",33437,20,67309,230
"8525",19371,78,121953,450
"8526",9744,12,14497,111.18
"8527",10194,13,24978,185.91
"8528",22497,13,23741,157.51
"8529",5627,7,9170,73.19
"8530",18605,20,26562,176
"8531",17755,30,58579,353.5
"8532",26587,29,56819,373.12
"8533",18154,88,103478,543
"8534",16314,4,12638,109
"8535",16925,39,105913,576.7
"8536",7423,133,260001,1978.81
"8537",10734,30,43746,340.61
"8538",12499,250,463141,2953.39
"8539",23448,83,179803,1763.68
"8540",19540,25,34364,161
"8541",14888,24,37435,237.05
"8542",16827,30,41056,307
"8543",15562,66,161715,877
"8544",16272,236,355928,2134.59
"8545",22043,141,329534,2738.34
"8546",4127,80,75650,406
"8547",14764,38,70471,770.64
"8548",24309,34,37933,275
"8549",28049,89,193344,351
"8550",19394,136,298438,2164
"8551",29517,15,55332,301
"8552",30556,27,79215,339
"8553",29016,153,434137,2339
"8554",30131,254,603024,2747
"8555",27459,281,674303,2543
"8556",24350,15,31983,106
"8557",22492,38,45848,323
"8558",27872,107,179692,465
"8559",30344,89,375246,260
"8560",32263,12,53225,276
"8561",20741,156,374773,2191
"8562",27835,164,310161,2694
"8563",19827,53,127170,200
"8564",17443,29,116626,776
"8565",22909,51,134298,849
"8566",30197,42,136286,323
"8567",30307,269,507645,1954
"8568",17739,7,24964,100.97
"8569",17810,62,191465,1187
"8570",8328,14,41062,329.17
"8571",19766,61,107320,649
"8572",30606,31,102352,604
"8573",18843,108,203704,1298.15
"8574",26821,15,30271,256.95
"8575",32503,27,62644,380
"8576",19722,10,18447,178.3
"8577",10355,29,77838,515.89
"8578",10072,31,56596,365
"8579",18577,19,31746,267.13
"8580",9064,28,49787,484.18
"8581",8557,22,53229,342.63
"8582",8235,88,153920,2328
"8583",96,41,55092,385.32
"8584",20786,146,301898,2174
"8585",27433,24,64743,204.78
"8586",6106,6,12300,105.8
"8587",19800,26,61616,317.65
"8588",16234,3,1959,5.84
"8589",9818,13,32743,249.3
"8590",20495,42,45679,361
"8591",14869,30,47954,308
"8592",16112,67,244652,2205.16
"8593",22801,8,10674,89.76
"8594",8350,25,63772,329
"8595",22795,58,110571,420
"8596",22270,23,18705,98
"8597",8446,26,54647,0
"8598",18055,53,109766,906
"8599",32378,1101,600955,1529
"8600",22086,11,8638,64.35
"8601",18901,50,89568,612
"8602",12186,26,62190,331
"8603",10868,13,28090,211.52
"8604",20489,4,10846,111.43
"8605",1861,8,20280,58
"8606",23275,85,101807,803
"8607",16476,5,7895,68.5
"8608",33505,55,68576,0
"8609",23463,334,548350,4303.94
"8610",10513,2486,5913920,52729.59
"8611",7944,9666,36822932,477275.73
"8612",27266,5,1994,0
"8613",2688,84,363814,2593.02
"8614",742,1426,3642850,57601.68
"8615",23717,1150,736239,22156.59
"8616",33538,48,165956,1019
"8617",234,9,30841,184.75
"8618",31085,13,37329,141
"8619",27756,11,54426,154
"8620",32467,77,155034,429
"8621",33745,111,311348,0
"8622",14194,12,17534,143.3
"8623",15584,26,65187,475.28
"8624",15250,28,46591,291.05
"8625",29282,25,81407,347
"8626",14937,6,15736,111.87
"8627",28344,437,1644520,6000
"8628",32049,30,71375,369
"8629",31189,57,115702,995
"8630",31054,437,953646,6457
"8631",29531,21,50720,250
"8632",32732,56,49329,326
"8633",22855,13,10384,71.54
"8634",4526,9,12789,65.36
"8635",1564,7,29755,91
"8636",8824,20,43539,326.63
"8637",21265,75,182651,751
"8638",14085,16,29211,153
"8639",8234,23,55402,412.52
"8640",27385,7,19193,75
"8641",27482,38,69983,415.44
"8642",27236,15,47439,442.45
"8643",10012,16,31191,204
"8644",16171,63,98318,642
"8645",20160,8,17501,106
"8646",17218,58,280838,844
"8647",18985,100,233785,2049.48
"8648",30604,12,25533,139
"8649",213,11,34346,189.87
"8650",20279,49,65899,1059.55
"8651",33642,27,37070,0
"8652",844,29,78076,513.51
"8653",21415,79,146862,938.45
"8654",29431,50,114264,782
"8655",23147,10,10570,83.68
"8656",11012,8,23083,175
"8657",9683,30,68105,512.01
"8658",18302,8,14883,70.44
"8659",6863,40,93770,680.37
"8660",14783,9,27884,174.58
"8661",33551,14,23576,161
"8662",13583,35,65723,437.06
"8663",27246,22,27225,137
"8664",8207,12,25011,132
"8665",1414,18,21180,153.83
"8666",33539,43,137861,504
"8667",32522,21,58239,384
"8668",32265,20,41510,197
"8669",28299,17,51435,75
"8670",33581,13,31666,175
"8671",20001,124,184593,1468.03
"8672",21714,76,116338,921
"8673",33204,28,54591,165
"8674",4306,2711,3840803,29834.41
"8675",33202,27,66733,213
"8676",9512,102,182004,1217.23
"8677",12580,296,488714,3454.53
"8678",32626,13,172063,390
"8679",13729,3,5474,17
"8680",32075,77,197745,1200
"8681",32363,17,93862,225
"8682",29455,22,81730,0
"8683",32856,30,95600,930
"8684",26222,9,15724,136
"8685",30439,6,34992,5
"8686",32836,8,25139,314.86
"8687",26262,32,55268,450
"8688",32625,144,407521,3028
"8689",16727,27,64807,276
"8690",32545,27,39930,246
"8691",29380,52,122510,390
"8692",18708,79,388840,4909.81
"8693",27606,2,161745,2045.51
"8694",30837,674,2123708,12232
"8695",13735,7,16573,151.94
"8696",28969,8,43741,23
"8697",26344,31,74381,568.06
"8698",1382,70,106146,910
"8699",23686,174,187096,1497.06
"8700",29394,9,24259,149
"8701",16900,13,26628,177
"8702",10191,8,24055,203
"8703",10166,36,67535,493.6
"8704",24981,39,74505,290
"8705",10178,9,18294,152.42
"8706",19242,7,16310,114.99
"8707",28155,20,67573,350
"8708",30529,102,304108,2023
"8709",21419,80,134968,913.2
"8710",29620,19,52359,97
"8711",24443,19,17146,137.67
"8712",31488,34,74543,141
"8713",32349,41,62874,405
"8714",32021,31,44526,225
"8715",22139,20,32617,233.53
"8716",27894,14,63458,413
"8717",27993,66,200561,342
"8718",33384,121,161056,0
"8719",14485,7,5933,13
"8720",26875,24,34887,299.09
"8721",24963,29,41731,1414.5
"8722",31023,139,421572,2913
"8723",2766,19,33703,162.9
"8724",24501,142,187656,1485.8
"8725",15951,849,1671174,15351.53
"8726",30560,39,84615,197
"8727",90141,22,110316,758
"8728",12010,493,1730754,11967
"8729",29992,23,55504,281
"8730",30337,137,465285,2362
"8731",30879,283,590708,3152
"8732",8813,37,63517,541.02
"8733",30011,57,173983,0
"8734",23410,32,36695,223.49
"8735",30393,30,63012,68
"8736",17562,277,140545,1061
"8737",30284,80,183734,174
"8738",28611,11,38472,0
"8739",27203,4,8952,32
"8740",30233,43,161860,280
"8741",11604,29,78892,620.26
"8742",31349,54,425903,2551.5
"8743",12493,8,16847,160.76
"8744",15243,59,281809,1049
"8745",17241,10,41155,255.76
"8746",15995,80,275289,1319
"8747",22895,14,30594,208
"8748",24206,1410,116853,0
"8749",18240,33,109558,544
"8750",27405,17,24623,194
"8751",21231,53,87831,630
"8752",21848,46,78482,550
"8753",28272,151,488271,3874
"8754",28776,4,13045,0
"8755",24726,77,92571,872
"8756",31204,27,135426,854
"8757",16022,241,960293,7791.11
"8758",25755,85,115115,892.03
"8759",23294,310,856685,6781.58
"8760",29723,7,27549,80
"8761",32185,134,314543,5434
"8762",22138,25,49749,418.06
"8763",222,18,35421,273.64
"8764",30765,124,418074,2220
"8765",27820,202,685202,579
"8766",25106,12,31591,261.53
"8767",27640,275,725994,4877
"8768",16170,20,29820,244.99
"8769",17192,58,94747,801.74
"8770",18386,57,72548,421.43
"8771",8725,9,14336,107
"8772",22934,32,47957,514.6
"8773",27477,16,19242,187.71
"8774",23743,93,122973,1200.24
"8775",25803,20,25713,316.05
"8776",26465,7,12664,76.14
"8777",24040,88,79961,601
"8778",10969,7,11493,85.56
"8779",9299,16,46853,312.5
"8780",30845,3,16022,20
"8781",22746,51,81708,613.79
"8782",90270,59,173431,1109.53
"8783",12417,9,40904,256.18
"8784",30590,0,24696,149
"8785",8523,187,473097,1808.74
"8786",12016,69,302037,1738.12
"8787",10438,18,42190,264.88
"8788",8310,40,67769,443
